	CustomerID	TProd	DProd	MaxPO	MinPO	MeanProdOrder	TSale	TSaleWRet	MinPSale	MaxPSale	MeanSaleOrder	TRProd	MeanPSale	TOrder	OrderMonth	ProdMonth	SaleMonth	SETSaleQta	SESaleQtaOrder	SEShoppingDays	MonthPresence	MeanTimeGap	MaxOrderMonth	MaxOrderDay
2373	17548	0	5	58	58	0.0	0.0	103.3	16.5	30.0	0.0	58	2.43	1	0.083	0.0	0.0	2.371	1.0	1.0	0.167	16.0	Apr	Wed
2374	14148	16	3	16	16	16.0	157.2	157.2	14.85	127.5	157.2	0	7.55	1	0.083	1.333	13.1	0.918	0.0	0.0	0.083	0.0	Apr	Wed
2375	16103	558	30	168	2	93.0	1429.64	1429.64	12.5	149.0	238.273	0	4.607	6	0.5	46.5	119.137	4.065	2.585	2.0	0.417	45.2	Apr	Wed
2376	14626	1387	108	447	209	198.143	2757.07	2791.27	6.96	175.2	393.867	16	3.408	4	0.333	115.583	229.756	5.042	2.807	1.585	0.417	37.5	Apr	Wed
2377	14868	1399	96	259	12	155.444	2939.64	2953.59	7.44	59.4	326.627	6	2.881	8	0.667	116.583	244.97	4.239	3.17	2.585	0.5	28.75	Nov	Fri
2378	18246	166	3	96	70	83.0	596.1	596.1	29.5	204.0	298.05	0	4.71	2	0.167	13.833	49.675	2.0	1.0	0.0	0.167	210.0	Apr	Wed
2379	13485	277	23	277	277	277.0	454.24	454.24	10.2	70.8	454.24	0	2.425	1	0.083	23.083	37.853	3.932	0.0	0.0	0.083	0.0	Apr	Wed
2380	15517	293	27	293	293	293.0	267.03	267.03	1.25	30.6	267.03	0	1.808	1	0.083	24.417	22.252	4.459	0.0	0.0	0.083	0.0	Apr	Wed
2381	17115	368	33	166	94	73.6	806.9	837.5	10.2	97.8	161.38	4	4.382	3	0.25	30.667	67.242	4.368	2.322	2.0	0.25	56.25	Apr	Wed
2382	17120	120	18	120	120	120.0	307.46	307.46	9.96	25.5	307.46	0	4.396	1	0.083	10.0	25.622	2.858	0.0	0.0	0.083	0.0	Apr	Wed
2383	15912	185	19	119	66	92.5	264.62	264.62	0.42	35.4	132.31	0	2.096	2	0.167	15.417	22.052	4.037	1.0	1.0	0.167	55.0	Apr	Tue
2384	12506	23	23	23	23	23.0	73.5	73.5	0.85	7.95	73.5	0	3.196	1	0.083	1.917	6.125	3.501	0.0	0.0	0.083	0.0	Apr	Thu
2385	12670	1377	57	330	208	229.5	2734.15	2744.05	7.8	90.0	455.692	6	2.387	5	0.417	114.75	227.846	4.809	2.585	1.585	0.333	44.4	Nov	Thu
2386	17588	676	19	416	56	225.333	1240.2	1240.2	9.12	264.0	413.4	0	5.203	3	0.25	56.333	103.35	3.253	1.585	1.585	0.25	66.0	Apr	Mon
2387	14759	569	92	322	119	189.667	1625.97	1625.97	7.9	35.4	541.99	0	5.394	3	0.25	47.417	135.497	4.889	1.585	1.585	0.25	114.0	Apr	Mon
2388	16185	260	31	153	107	130.0	529.41	529.41	8.2	25.5	264.705	0	3.302	2	0.167	21.667	44.118	4.414	1.0	1.0	0.167	216.0	Apr	Wed
2389	13505	2442	181	1217	360	305.25	3522.88	3633.63	4.68	89.25	440.36	25	2.601	4	0.333	203.5	293.573	5.504	3.0	2.322	0.5	23.571	May	Tue
2390	13389	429	50	204	110	143.0	797.96	797.96	5.04	30.0	265.987	0	3.845	3	0.25	35.75	66.497	4.491	1.585	1.0	0.25	110.5	Apr	Mon
2391	12354	530	58	530	530	530.0	1079.4	1079.4	8.5	54.08	1079.4	0	4.504	1	0.083	44.167	89.95	4.685	0.0	0.0	0.083	0.0	Apr	Thu
2392	17631	334	39	149	92	111.333	528.33	528.33	2.9	19.8	176.11	0	3.713	3	0.25	27.833	44.028	4.805	1.585	1.0	0.25	115.5	Apr	Thu
2393	17061	1484	57	522	6	123.667	5116.13	5232.23	1.95	415.0	426.344	42	5.087	11	0.917	123.667	426.344	4.986	3.585	2.0	0.5	14.455	Apr	Tue
2394	17718	83	6	83	83	83.0	139.35	139.35	12.6	30.0	139.35	0	4.192	1	0.083	6.917	11.612	2.252	0.0	0.0	0.083	0.0	Apr	Thu
2395	17630	158	24	112	46	79.0	503.6	503.6	9.95	39.95	251.8	0	7.825	2	0.167	13.167	41.967	3.873	1.0	0.0	0.167	63.0	Apr	Thu
2396	13223	88	5	48	40	44.0	163.2	163.2	15.0	100.8	81.6	0	1.96	2	0.167	7.333	13.6	1.371	1.0	1.0	0.167	32.0	Apr	Mon
2397	16146	427	26	211	60	142.333	734.13	734.13	10.2	102.0	244.71	0	2.094	3	0.25	35.583	61.177	3.923	1.585	1.585	0.25	37.5	Apr	Tue
2398	17109	572	107	227	8	71.5	865.93	881.29	0.39	40.56	108.241	16	2.318	6	0.5	47.667	72.161	5.683	2.75	2.0	0.25	29.0	Nov	Thu
2399	16587	71	13	71	71	71.0	225.15	225.15	9.95	25.5	225.15	0	6.708	1	0.083	5.917	18.762	3.547	0.0	0.0	0.083	0.0	Apr	Thu
2400	12622	68	10	68	68	68.0	162.1	162.1	10.2	25.5	162.1	0	4.513	1	0.083	5.667	13.508	3.122	0.0	0.0	0.083	0.0	Apr	Thu
2401	16750	214	74	75	18	42.8	623.93	623.93	0.42	62.5	124.786	0	3.814	5	0.417	17.833	51.994	4.928	2.322	1.585	0.417	47.0	Apr	Tue
2402	13482	116	11	116	116	116.0	184.64	184.64	6.96	20.28	184.64	0	2.439	1	0.083	9.667	15.387	3.096	0.0	0.0	0.083	0.0	Apr	Thu
2403	14512	122	19	72	50	61.0	275.28	275.28	1.7	29.85	137.64	0	4.612	2	0.167	10.167	22.94	3.675	1.0	1.0	0.167	45.0	Apr	Thu
2404	17670	110	11	110	110	110.0	205.7	205.7	12.5	31.8	205.7	0	2.591	1	0.083	9.167	17.142	1.972	0.0	0.0	0.083	0.0	Apr	Tue
2405	16834	358	24	358	358	358.0	413.46	413.46	10.08	30.0	413.46	0	1.506	1	0.083	29.833	34.455	3.07	0.0	0.0	0.083	0.0	Apr	Tue
2406	15108	488	49	331	32	122.0	1150.75	1159.25	7.8	51.0	287.688	2	4.242	3	0.25	40.667	95.896	4.438	2.0	2.0	0.25	28.667	Jun	Tue
2407	16942	801	159	134	4	80.1	1878.51	1904.99	0.29	47.7	187.851	4	2.985	9	0.75	66.75	156.543	5.74	3.322	2.322	0.417	23.889	Jun	Wed
2408	14640	823	87	230	57	102.875	2024.45	2107.38	5.04	53.55	253.056	57	3.951	6	0.5	68.583	168.704	5.136	3.0	2.0	0.5	30.286	Apr	Tue
2409	16823	136	34	136	136	136.0	358.38	358.38	0.95	39.8	358.38	0	3.273	1	0.083	11.333	29.865	4.458	0.0	0.0	0.083	0.0	Apr	Tue
2410	15237	1071	94	670	88	267.75	1412.32	1412.32	5.04	30.0	353.08	0	2.52	4	0.333	89.25	117.693	4.53	2.0	1.585	0.333	75.333	Apr	Thu
2411	12573	84	26	84	84	84.0	160.54	160.54	0.42	35.4	160.54	0	2.096	1	0.083	7.0	13.378	4.209	0.0	0.0	0.083	0.0	Apr	Tue
2412	17854	84	15	64	20	42.0	311.26	311.26	1.95	102.0	155.63	0	3.586	2	0.167	7.0	25.938	3.907	1.0	0.0	0.167	42.0	Apr	Tue
2413	18220	288	2	288	288	288.0	305.28	305.28	152.64	152.64	305.28	0	1.06	1	0.083	24.0	25.44	0.0	0.0	0.0	0.083	0.0	Apr	Wed
2414	17436	90	7	48	42	45.0	216.3	216.3	15.3	45.9	108.15	0	2.428	2	0.167	7.5	18.025	1.753	1.0	1.0	0.167	225.0	Apr	Wed
2415	16965	243	25	243	243	243.0	192.07	192.07	0.39	31.32	192.07	0	2.422	1	0.083	20.25	16.006	3.844	0.0	0.0	0.083	0.0	Apr	Wed
2416	12840	1505	67	493	296	250.833	2714.27	2726.77	9.96	59.0	452.378	6	2.035	4	0.333	125.417	226.189	4.043	2.585	2.322	0.333	16.6	May	Wed
2417	15891	417	59	417	417	417.0	509.13	509.13	0.76	26.4	509.13	0	2.725	1	0.083	34.75	42.427	4.629	0.0	0.0	0.083	0.0	Apr	Wed
2418	17187	144	10	144	144	144.0	203.95	203.95	9.75	49.8	203.95	0	3.765	1	0.083	12.0	16.996	3.122	0.0	0.0	0.083	0.0	Apr	Wed
2419	13637	404	78	210	55	134.667	803.05	803.05	0.55	25.5	267.683	0	2.394	3	0.25	33.667	66.921	5.462	1.585	1.585	0.25	87.0	Apr	Tue
2420	17991	25	4	23	2	12.5	93.35	93.35	2.95	59.0	46.675	0	4.91	2	0.167	2.083	7.779	1.371	1.0	1.0	0.083	1.0	Apr	Wed
2421	16418	280	76	106	87	93.333	631.12	631.12	0.83	29.95	210.373	0	3.602	3	0.25	23.333	52.593	5.168	1.585	1.0	0.25	91.0	Apr	Wed
2422	16099	434	29	206	72	144.667	731.9	731.9	8.4	41.6	243.967	0	1.868	3	0.25	36.167	60.992	3.182	1.585	1.0	0.25	87.5	Apr	Thu
2423	15768	244	23	101	52	81.333	621.83	621.83	8.5	250.0	207.277	0	7.899	3	0.25	20.333	51.819	3.282	1.585	1.585	0.25	55.0	Apr	Tue
2424	16637	891	66	358	140	178.2	1124.59	1154.47	6.64	71.9	224.918	36	2.793	4	0.333	74.25	93.716	4.3	2.322	1.585	0.333	48.25	Nov	Mon
2425	14240	418	37	339	79	209.0	890.34	890.34	6.96	83.4	445.17	0	3.44	2	0.167	34.833	74.195	4.386	1.0	1.0	0.167	195.0	Apr	Wed
2426	15143	150	14	150	150	150.0	259.45	259.45	10.5	23.4	259.45	0	2.834	1	0.083	12.5	21.621	2.638	0.0	0.0	0.083	0.0	Apr	Thu
2427	13229	63	10	63	63	63.0	160.95	160.95	13.05	21.9	160.95	0	4.06	1	0.083	5.25	13.412	2.922	0.0	0.0	0.083	0.0	Apr	Thu
2428	14973	369	29	255	51	123.0	1314.45	1314.45	5.04	295.0	438.15	0	21.26	3	0.25	30.75	109.538	3.914	1.585	1.0	0.25	59.0	Apr	Thu
2429	14271	88	10	88	88	88.0	112.32	112.32	5.04	19.9	112.32	0	2.491	1	0.083	7.333	9.36	2.646	0.0	0.0	0.083	0.0	Apr	Thu
2430	15952	391	65	141	17	97.75	781.91	781.91	0.65	35.4	195.478	0	3.28	4	0.333	32.583	65.159	5.51	2.0	1.0	0.333	64.0	Apr	Sun
2431	16227	88	6	90	90	44.0	308.32	314.22	11.4	166.8	154.16	2	3.313	1	0.083	7.333	25.693	2.807	1.0	1.0	0.167	6.0	Apr	Wed
2432	17893	149	15	149	149	149.0	107.21	107.21	1.65	21.0	107.21	0	2.207	1	0.083	12.417	8.934	3.0	0.0	0.0	0.083	0.0	Apr	Thu
2433	14022	487	28	487	487	487.0	440.0	440.0	5.04	35.4	440.0	0	1.295	1	0.083	40.583	36.667	3.737	0.0	0.0	0.083	0.0	Apr	Thu
2434	15210	228	20	228	228	228.0	331.18	331.18	1.25	49.95	331.18	0	6.341	1	0.083	19.0	27.598	3.922	0.0	0.0	0.083	0.0	Apr	Thu
2435	16370	640	143	194	121	160.0	1301.91	1301.91	0.42	33.9	325.477	0	2.892	4	0.333	53.333	108.493	5.876	2.0	1.585	0.333	47.667	Apr	Sun
2436	15376	615	100	371	82	205.0	1221.56	1221.56	1.95	34.8	407.187	0	2.895	3	0.25	51.25	101.797	5.565	1.585	0.0	0.25	91.0	May	Sun
2437	14655	1088	35	522	153	217.6	1930.15	1932.23	9.96	179.0	386.03	1	2.687	4	0.333	90.667	160.846	4.789	2.322	2.0	0.333	54.75	Dec	Thu
2438	17615	140	13	69	30	46.667	329.6	329.6	9.9	88.8	109.867	0	3.911	3	0.25	11.667	27.467	3.664	1.585	1.585	0.167	46.0	May	Mon
2439	16055	22	8	22	22	22.0	134.8	134.8	9.9	24.95	134.8	0	8.988	1	0.083	1.833	11.233	3.0	0.0	0.0	0.083	0.0	May	Tue
2440	14149	129	28	218	218	43.0	259.43	446.62	4.68	25.5	86.477	89	2.97	1	0.083	10.75	21.619	4.172	1.585	1.585	0.083	4.0	May	Tue
2441	17501	160	18	151	9	80.0	288.6	288.6	9.9	25.5	144.3	0	3.494	2	0.167	13.333	24.05	3.503	1.0	0.0	0.083	0.0	May	Tue
2442	14191	3658	145	798	98	261.286	4662.96	4684.76	3.36	79.0	333.069	4	1.993	13	1.083	304.833	388.58	4.931	3.807	2.0	0.667	16.846	May	Tue
2443	13282	300	29	135	84	60.0	1089.09	1132.14	9.96	91.8	217.818	7	4.676	3	0.25	25.0	90.758	4.004	2.322	2.0	0.333	50.5	May	Thu
2444	15582	453	39	255	46	151.0	682.91	682.91	5.04	35.4	227.637	0	2.397	3	0.25	37.75	56.909	3.117	1.585	1.0	0.25	98.0	May	Tue
2445	16230	365	32	195	170	182.5	542.03	542.03	7.5	35.4	271.015	0	1.951	2	0.167	30.417	45.169	3.821	1.0	1.0	0.167	31.0	May	Tue
2446	18146	153	10	126	27	76.5	160.35	160.35	13.2	23.4	80.175	0	1.95	2	0.167	12.75	13.362	1.685	1.0	1.0	0.167	80.0	May	Tue
2447	15976	275	83	150	125	137.5	427.64	427.64	0.84	23.4	213.82	0	2.423	2	0.167	22.917	35.637	5.045	1.0	1.0	0.167	55.0	May	Mon
2448	17443	504	1	504	504	504.0	534.24	534.24	534.24	534.24	534.24	0	1.06	1	0.083	42.0	44.52	0.0	0.0	0.0	0.083	0.0	May	Wed
2449	12886	761	75	416	354	253.667	1351.09	1378.4	3.75	35.4	450.363	9	3.721	2	0.167	63.417	112.591	4.923	1.585	1.585	0.167	76.0	May	Mon
2450	17974	500	143	301	85	166.667	703.99	703.99	0.24	30.0	234.663	0	2.027	3	0.25	41.667	58.666	5.536	1.585	1.0	0.25	97.5	May	Wed
2451	13524	324	17	117	20	64.8	680.18	680.18	5.9	40.8	136.036	0	3.465	5	0.417	27.0	56.682	3.412	2.322	2.0	0.417	44.75	May	Sun
2452	17955	273	14	192	15	68.25	557.3	557.3	1.45	163.2	139.325	0	5.631	4	0.333	22.75	46.442	2.921	2.0	1.0	0.083	7.0	May	Wed
2453	15128	1328	74	385	262	221.333	1431.75	1471.0	4.8	49.8	238.625	15	2.071	4	0.333	110.667	119.313	4.802	2.585	2.0	0.333	31.8	May	Tue
2454	16610	66	6	66	66	66.0	75.66	75.66	9.96	17.7	75.66	0	1.297	1	0.083	5.5	6.305	2.252	0.0	0.0	0.083	0.0	May	Wed
2455	17394	241	4	241	241	241.0	203.87	203.87	8.7	155.52	203.87	0	3.442	1	0.083	20.083	16.989	2.0	0.0	0.0	0.083	0.0	May	Wed
2456	14173	150	28	73	6	37.5	450.84	450.84	0.55	135.0	112.71	0	4.377	4	0.333	12.5	37.57	4.389	2.0	1.0	0.25	69.667	Nov	Tue
2457	16258	2994	111	1323	216	598.8	5203.51	5203.51	9.96	403.2	1040.702	0	3.034	5	0.417	249.5	433.626	5.021	2.322	1.585	0.417	43.5	May	Tue
2458	14948	661	56	281	8	94.429	1066.57	1101.97	6.64	59.7	152.367	12	2.806	6	0.5	55.083	88.881	4.544	2.807	2.322	0.417	32.667	Sep	Mon
2459	17384	88	12	45	43	44.0	336.4	336.4	4.16	214.2	168.2	0	3.249	2	0.167	7.333	28.033	3.507	1.0	1.0	0.167	200.0	May	Wed
2460	16990	100	1	100	100	100.0	179.0	179.0	179.0	179.0	179.0	0	1.79	1	0.083	8.333	14.917	0.0	0.0	0.0	0.083	0.0	May	Thu
2461	13762	0	7	272	272	0.0	0.0	306.72	13.2	104.4	0.0	272	1.26	1	0.083	0.0	0.0	2.664	1.0	0.0	0.083	14.0	May	Thu
2462	12593	204	13	98	52	68.0	382.1	382.1	10.5	39.5	127.367	0	1.885	3	0.25	17.0	31.842	1.88	1.585	1.0	0.167	55.0	Aug	Tue
2463	14340	58	6	58	58	58.0	134.7	134.7	10.2	35.4	134.7	0	2.933	1	0.083	4.833	11.225	2.252	0.0	0.0	0.083	0.0	May	Thu
2464	17429	616	36	290	78	154.0	512.12	524.92	2.28	35.4	128.03	8	2.086	3	0.25	51.333	42.677	4.654	2.0	1.585	0.25	32.667	Aug	Thu
2465	13711	140	11	122	18	70.0	252.06	252.06	10.5	31.6	126.03	0	3.78	2	0.167	11.667	21.005	3.239	1.0	0.0	0.083	0.0	May	Thu
2466	14515	1110	68	375	9	185.0	2076.89	2076.89	0.79	71.4	346.148	0	2.849	6	0.5	92.5	173.074	5.588	2.585	1.585	0.333	40.2	Nov	Thu
2467	16457	140	9	140	140	140.0	208.36	208.36	13.52	46.8	208.36	0	2.67	1	0.083	11.667	17.363	3.17	0.0	0.0	0.083	0.0	May	Thu
2468	17527	463	45	233	49	77.167	888.86	939.37	6.2	63.75	148.143	25	3.409	4	0.333	38.583	74.072	4.245	2.585	1.585	0.333	33.0	May	Mon
2469	14199	28	2	28	28	28.0	185.4	185.4	10.2	175.2	185.4	0	5.9	1	0.083	2.333	15.45	1.0	0.0	0.0	0.083	0.0	May	Thu
2470	13888	254	38	180	74	127.0	595.67	595.67	2.5	30.0	297.835	0	4.164	2	0.167	21.167	49.639	4.487	1.0	1.0	0.167	99.0	May	Thu
2471	14423	120	3	120	120	120.0	265.2	265.2	20.4	163.2	265.2	0	1.983	1	0.083	10.0	22.1	1.585	0.0	0.0	0.083	0.0	May	Thu
2472	14697	181	22	107	74	90.5	188.61	188.61	0.95	39.84	94.305	0	3.237	2	0.167	15.083	15.717	3.698	1.0	0.0	0.083	0.0	May	Thu
2473	17522	1022	58	527	90	204.4	1066.15	1066.15	0.65	93.6	213.23	0	1.966	5	0.417	85.167	88.846	5.382	2.322	1.585	0.333	54.25	May	Thu
2474	13867	501	51	285	31	167.0	1005.09	1005.09	8.2	63.6	335.03	0	3.996	3	0.25	41.75	83.758	4.265	1.585	1.585	0.25	93.5	May	Mon
2475	17624	554	49	312	242	277.0	843.48	843.48	6.96	35.8	421.74	0	2.958	2	0.167	46.167	70.29	4.461	1.0	1.0	0.167	204.0	May	Thu
2476	14393	13	5	13	13	13.0	67.95	67.95	8.3	17.25	67.95	0	5.39	1	0.083	1.083	5.662	2.322	0.0	0.0	0.083	0.0	May	Thu
2477	17578	90	5	138	138	45.0	124.74	143.46	16.5	46.8	62.37	48	1.286	1	0.083	7.5	10.395	2.585	1.0	0.0	0.167	28.0	May	Thu
2478	13450	1982	32	424	156	330.333	2043.72	2043.72	10.08	103.68	340.62	0	1.54	6	0.5	165.167	170.31	4.1	2.585	1.585	0.417	38.4	May	Sun
2479	17423	421	26	314	145	105.25	663.63	698.41	10.2	102.0	165.908	38	2.285	2	0.167	35.083	55.303	3.721	2.0	1.585	0.167	57.333	May	Tue
2480	18241	1047	60	241	8	58.167	2058.09	2073.09	5.04	59.4	114.338	4	3.254	17	1.417	87.25	171.508	4.713	4.17	2.322	0.583	12.235	Aug	Mon
2481	15668	72	1	72	72	72.0	76.32	76.32	76.32	76.32	76.32	0	1.06	1	0.083	6.0	6.36	0.0	0.0	0.0	0.083	0.0	May	Fri
2482	16319	72	3	72	72	72.0	404.4	404.4	118.8	142.8	404.4	0	5.617	1	0.083	6.0	33.7	0.918	0.0	0.0	0.083	0.0	May	Fri
2483	15757	491	43	324	167	245.5	714.42	714.42	5.04	35.7	357.21	0	2.73	2	0.167	40.917	59.535	4.023	1.0	1.0	0.167	152.0	May	Wed
2484	17174	41	4	41	41	41.0	59.9	59.9	10.4	19.5	59.9	0	1.662	1	0.083	3.417	4.992	1.5	0.0	0.0	0.083	0.0	May	Fri
2485	13365	1238	122	843	404	412.667	2191.22	2225.37	5.04	76.5	730.407	9	3.116	2	0.167	103.167	182.602	5.244	1.585	1.585	0.25	104.5	May	Thu
2486	18227	21	5	21	21	21.0	93.75	93.75	12.75	25.5	93.75	0	8.65	1	0.083	1.75	7.812	1.522	0.0	0.0	0.083	0.0	May	Fri
2487	14145	636	6	228	120	127.2	3148.2	3742.2	237.6	594.0	629.64	120	4.95	4	0.333	53.0	262.35	1.614	1.922	1.585	0.25	42.75	Jul	Mon
2488	18235	1578	100	872	332	526.0	1796.48	1796.48	5.04	67.8	598.827	0	2.146	3	0.25	131.5	149.707	4.864	1.585	1.0	0.25	73.0	May	Thu
2489	13741	217	34	76	67	54.25	666.33	668.43	10.5	47.7	166.582	1	5.226	3	0.25	18.083	55.528	4.262	2.0	1.0	0.25	48.667	May	Thu
2490	12394	808	25	628	180	404.0	1080.48	1080.48	6.8	266.24	540.24	0	2.32	2	0.167	67.333	90.04	3.703	1.0	0.0	0.167	154.0	May	Fri
2491	16832	33	11	20	5	11.0	199.15	199.15	4.95	62.5	66.383	0	8.083	3	0.25	2.75	16.596	3.022	1.585	1.0	0.167	16.5	May	Fri
2492	15258	142	32	78	64	71.0	623.16	623.16	9.96	38.25	311.58	0	5.638	2	0.167	11.833	51.93	3.915	1.0	0.0	0.167	49.0	May	Fri
2493	15552	60	17	60	60	60.0	90.12	90.12	0.95	15.0	90.12	0	1.784	1	0.083	5.0	7.51	3.852	0.0	0.0	0.083	0.0	May	Fri
2494	18170	409	29	160	119	136.333	980.31	980.31	6.96	102.0	326.77	0	4.247	3	0.25	34.083	81.693	4.103	1.585	1.0	0.25	92.0	May	Fri
2495	13723	43	6	43	43	43.0	199.85	199.85	19.75	49.75	199.85	0	5.283	1	0.083	3.583	16.654	2.585	0.0	0.0	0.083	0.0	May	Fri
2496	14005	2478	53	1386	228	495.6	2874.72	2874.72	4.56	175.2	574.944	0	2.205	5	0.417	206.5	239.56	4.414	2.322	1.585	0.417	51.5	May	Fri
2497	15561	256	27	172	2	51.2	722.74	800.59	5.1	118.8	144.548	11	4.275	4	0.333	21.333	60.228	4.478	2.322	1.585	0.333	51.0	Jul	Wed
2498	16121	576	170	437	139	288.0	854.66	854.66	0.39	29.88	427.33	0	1.991	2	0.167	48.0	71.222	5.683	1.0	1.0	0.167	158.0	May	Thu
2499	18142	1273	9	984	292	318.25	1014.9	1019.52	15.0	254.4	253.725	3	1.53	2	0.167	106.083	84.575	3.725	2.0	2.0	0.167	21.333	May	Mon
2500	13642	151	57	151	151	151.0	312.28	312.28	0.42	29.4	312.28	0	3.348	1	0.083	12.583	26.023	5.03	0.0	0.0	0.083	0.0	May	Sun
2501	15117	1947	63	670	1	324.5	1550.13	1551.78	1.65	192.0	258.355	1	2.231	5	0.417	162.25	129.178	4.02	2.585	2.0	0.333	40.2	Nov	Wed
2502	13561	83	14	83	83	83.0	141.86	141.86	1.65	81.6	141.86	0	3.546	1	0.083	6.917	11.822	3.664	0.0	0.0	0.083	0.0	May	Sun
2503	15704	1028	79	407	20	257.0	2293.62	2293.62	0.42	118.8	573.405	0	3.227	4	0.333	85.667	191.135	5.823	2.0	1.0	0.25	25.0	Jul	Fri
2504	16007	1388	221	596	163	347.0	1693.81	1693.81	0.55	30.0	423.453	0	1.791	4	0.333	115.667	141.151	5.677	2.0	0.0	0.25	56.0	Oct	Sun
2505	16232	547	24	207	110	109.4	983.23	990.88	4.56	75.0	196.646	3	2.446	4	0.333	45.583	81.936	4.021	2.322	2.0	0.333	45.75	May	Sun
2506	17410	616	57	203	49	123.2	1214.72	1214.72	4.56	72.0	242.944	0	3.49	5	0.417	51.333	101.227	4.223	2.322	1.0	0.333	49.75	Nov	Wed
2507	13835	442	48	157	46	110.5	834.57	834.57	5.8	31.8	208.643	0	3.201	4	0.333	36.833	69.548	4.547	2.0	2.0	0.333	63.333	May	Mon
2508	13427	545	25	301	114	181.667	582.6	582.6	6.96	79.2	194.2	0	1.65	3	0.25	45.417	48.55	3.909	1.585	1.0	0.25	98.0	May	Sun
2509	14353	64	6	64	64	64.0	90.6	90.6	3.9	19.8	90.6	0	1.367	1	0.083	5.333	7.55	2.252	0.0	0.0	0.083	0.0	May	Sun
2510	12700	2944	192	885	592	736.0	4525.99	4525.99	2.88	85.92	1131.498	0	2.387	4	0.333	245.333	377.166	5.141	2.0	1.585	0.333	69.333	May	Wed
2511	13003	103	4	48	24	34.333	149.05	149.05	8.5	60.0	49.683	0	2.25	3	0.25	8.583	12.421	2.585	1.585	1.0	0.25	54.5	May	Mon
2512	16756	106	13	106	106	106.0	239.4	239.4	10.08	29.7	239.4	0	3.658	1	0.083	8.833	19.95	3.335	0.0	0.0	0.083	0.0	May	Mon
2513	13492	408	38	152	114	136.0	1269.84	1269.84	6.64	67.5	423.28	0	4.502	3	0.25	34.0	105.82	3.57	1.585	1.585	0.167	39.0	Jul	Mon
2514	16440	2018	186	542	115	403.6	3640.67	3640.67	0.84	102.0	728.134	0	2.219	5	0.417	168.167	303.389	6.273	2.322	2.322	0.333	51.75	Oct	Mon
2515	18120	31	17	31	31	31.0	111.15	111.15	2.1	19.9	111.15	0	4.032	1	0.083	2.583	9.262	3.852	0.0	0.0	0.083	0.0	May	Mon
2516	12355	240	13	240	240	240.0	459.4	459.4	17.7	120.0	459.4	0	4.204	1	0.083	20.0	38.283	2.719	0.0	0.0	0.083	0.0	May	Mon
2517	17723	792	4	200	84	132.0	3276.4	3276.4	29.5	830.0	546.067	0	4.07	6	0.5	66.0	273.033	2.922	2.252	1.585	0.333	17.4	May	Mon
2518	14699	77	8	77	77	77.0	109.13	109.13	6.6	20.28	109.13	0	2.211	1	0.083	6.417	9.094	2.75	0.0	0.0	0.083	0.0	May	Mon
2519	12821	70	6	70	70	70.0	92.72	92.72	10.2	19.92	92.72	0	2.498	1	0.083	5.833	7.727	2.252	0.0	0.0	0.083	0.0	May	Mon
2520	13055	891	74	606	36	222.75	1201.96	1214.41	4.56	40.8	300.49	3	2.471	3	0.25	74.25	100.163	5.037	2.0	1.0	0.25	49.667	Sep	Thu
2521	13320	1056	77	361	106	176.0	1475.2	1532.2	6.64	25.0	245.867	30	1.815	4	0.333	88.0	122.933	4.179	2.585	1.585	0.25	28.6	May	Thu
2522	16357	246	31	191	22	82.0	658.88	658.88	9.9	39.6	219.627	0	4.58	3	0.25	20.5	54.907	3.999	1.585	1.585	0.25	90.0	May	Tue
2523	18242	1017	72	493	116	254.25	2232.49	2232.49	6.64	207.5	558.122	0	3.28	4	0.333	84.75	186.041	5.009	2.0	1.585	0.167	47.0	May	Wed
2524	15865	368	37	178	56	122.667	895.13	895.13	5.04	83.2	298.377	0	5.611	3	0.25	30.667	74.594	4.246	1.585	1.585	0.25	86.5	May	Mon
2525	17597	1176	55	1176	1176	1176.0	2044.37	2044.37	5.04	207.5	2044.37	0	3.399	1	0.083	98.0	170.364	5.079	0.0	0.0	0.083	0.0	May	Tue
2526	14397	1852	18	266	6	80.522	2556.68	2612.96	6.96	103.68	111.16	38	2.079	19	1.583	154.333	213.057	4.753	4.524	2.585	0.667	9.682	Sep	Wed
2527	13242	130	12	80	20	43.333	270.4	270.4	20.8	20.8	90.133	0	2.08	3	0.25	10.833	22.533	0.0	1.585	1.0	0.167	50.5	May	Tue
2528	12684	1973	59	458	84	328.833	2073.63	2073.63	4.56	93.6	345.605	0	1.462	6	0.5	164.417	172.802	4.689	2.585	2.0	0.417	41.2	May	Tue
2529	14288	187	16	188	188	93.5	413.85	426.6	15.0	69.6	206.925	1	3.006	1	0.083	15.583	34.488	3.293	1.0	1.0	0.083	1.0	May	Tue
2530	15063	56	5	56	56	56.0	370.8	370.8	19.9	255.2	370.8	0	8.57	1	0.083	4.667	30.9	2.322	0.0	0.0	0.083	0.0	May	Tue
2531	12592	288	10	164	124	144.0	401.6	401.6	8.5	33.0	200.8	0	1.475	2	0.167	24.0	33.467	2.281	1.0	1.0	0.167	121.0	May	Tue
2532	14591	1228	138	776	91	307.0	1320.21	1320.21	0.39	58.5	330.052	0	2.722	4	0.333	102.333	110.018	5.657	2.0	1.0	0.167	66.0	Nov	Thu
2533	13990	190	16	190	190	190.0	311.3	311.3	6.6	35.7	311.3	0	2.66	1	0.083	15.833	25.942	3.328	0.0	0.0	0.083	0.0	May	Tue
