CustomerID	TProd	DProd	MeanProdOrder	TSale	MinPSale	MaxPSale	MeanSaleOrder	TRProd	MeanPSale	TOrder	SETSaleQta	SESaleQtaOrder	MeanTimeGap	MaxOrderMonth	MaxOrderDay	Label
16022	255	68	255.0	602.63	0.55	42.5	602.63	0	3.222	1	5.318	0.0	0.0	Mar	Thu	Med_Spend
14235	1947	65	324.5	3093.86	9.9	179.0	515.643	12	2.018	5	4.748	2.585	50.0	Jul	Tue	Med_Spend
16769	80	33	80.0	361.54	1.25	29.85	361.54	0	4.654	1	4.274	0.0	0.0	Mar	Thu	Low_Spend
17754	1816	82	363.2	1664.65	0.85	179.0	332.93	0	0.958	5	5.408	2.322	65.0	Mar	Wed	Med_Spend
12408	1383	80	172.875	2589.65	2.88	122.4	323.706	8	2.549	5	5.178	3.0	32.571	Mar	Thu	Low_Spend
16063	262	23	262.0	335.32	10.08	20.4	335.32	0	2.243	1	3.36	0.0	0.0	Mar	Thu	Med_Spend
15178	30	3	30.0	40.5	8.5	19.5	40.5	0	1.35	1	1.585	0.0	0.0	Mar	Thu	Low_Spend
14348	183	18	183.0	409.57	6.72	91.8	409.57	0	2.962	1	3.461	0.0	0.0	Mar	Thu	Med_Spend
15815	1856	33	371.2	2100.6	5.04	254.4	420.12	0	2.16	5	4.303	2.322	49.0	Mar	Fri	Med_Spend
13695	1603	46	106.867	2504.13	9.96	158.4	166.942	0	2.647	15	4.553	3.907	16.286	Aug	Fri	Low_Spend
17979	377	115	75.4	709.11	0.39	54.08	141.822	2	2.356	4	5.195	2.322	56.0	Mar	Fri	Low_Spend
13139	2418	132	302.25	5055.79	6.64	117.0	631.974	7	3.541	7	5.259	3.0	34.714	Nov	Mon	Med_Spend
12545	517	41	258.5	832.39	10.2	34.8	416.195	0	3.025	2	3.765	1.0	184.0	Mar	Fri	Med_Spend
14758	419	54	104.75	1484.06	10.2	59.7	371.015	0	6.658	4	4.67	2.0	38.333	Mar	Mon	Low_Spend
14536	39	18	39.0	170.95	0.85	51.0	170.95	0	5.053	1	3.795	0.0	0.0	Mar	Fri	Low_Spend
13662	529	50	75.571	864.66	7.8	34.8	123.523	4	3.311	3	4.331	2.807	29.0	Mar	Wed	Low_Spend
17946	75	18	37.5	149.58	1.25	49.9	74.79	0	3.144	2	3.746	1.0	26.0	Mar	Wed	Low_Spend
13743	1775	8	221.875	1340.15	10.2	70.2	167.519	1	1.12	7	3.559	2.75	36.714	Jul	Tue	Low_Spend
18078	145	27	72.5	336.13	0.65	76.5	168.065	0	2.986	2	4.513	1.0	42.0	Mar	Fri	Low_Spend
16780	270	51	135.0	422.24	0.78	30.0	211.12	0	2.587	2	4.852	1.0	159.0	Mar	Wed	Low_Spend
18273	80	1	26.667	204.0	51.0	102.0	68.0	0	2.55	3	0.918	0.918	127.5	Mar	Mon	Low_Spend
15045	106	11	35.333	633.66	3.48	175.2	211.22	8	6.919	2	3.547	1.585	53.0	Mar	Mon	Low_Spend
17625	1180	223	295.0	2020.4	0.39	59.0	505.1	0	2.556	4	6.204	2.0	79.667	Mar	Mon	Med_Spend
13357	321	85	321.0	609.4	0.55	40.8	609.4	0	2.944	1	5.489	0.0	0.0	Mar	Sun	Med_Spend
16777	62	45	31.0	222.62	0.42	17.7	111.31	0	3.676	2	4.049	1.0	177.0	Mar	Tue	Low_Spend
14476	110	17	110.0	193.0	3.3	30.0	193.0	0	3.532	1	3.97	0.0	0.0	Mar	Sun	Low_Spend
16245	1008	80	201.6	1352.36	4.68	35.95	270.472	6	2.924	3	4.601	2.322	58.25	Mar	Wed	Low_Spend
13266	4335	82	240.833	3762.67	4.56	117.0	209.037	93	1.903	12	5.417	4.17	14.412	Apr	Mon	Low_Spend
12669	1104	96	552.0	1427.73	5.04	25.5	713.865	0	2.2	2	4.416	1.0	106.0	Mar	Mon	Med_Spend
12792	215	24	215.0	344.54	5.04	19.8	344.54	0	2.489	1	3.318	0.0	0.0	Mar	Mon	Low_Spend
17765	143	51	47.667	367.63	0.85	24.9	122.543	0	3.871	3	5.03	1.585	49.0	Mar	Mon	Low_Spend
15083	38	5	38.0	88.2	12.75	34.8	88.2	0	6.67	1	1.922	0.0	0.0	Mar	Mon	Low_Spend
18010	60	14	60.0	174.8	1.9	63.6	174.8	0	5.014	1	3.379	0.0	0.0	Mar	Mon	Low_Spend
15249	3557	211	237.133	6657.36	2.5	59.4	443.824	20	2.804	13	5.062	3.907	16.071	Aug	Wed	Med_Spend
13760	197	50	98.5	286.79	0.42	20.65	143.395	0	1.985	2	4.78	1.0	202.0	Mar	Mon	Low_Spend
15624	357	26	89.25	588.13	6.24	35.4	147.032	0	3.656	4	3.628	2.0	46.667	Mar	Mon	Low_Spend
17749	320	33	160.0	674.52	4.95	79.2	337.26	0	4.592	2	4.365	1.0	78.0	Mar	Mon	Low_Spend
15068	364	96	182.0	553.36	0.72	17.9	276.68	0	2.556	2	5.337	1.0	210.0	Mar	Mon	Low_Spend
14538	155	19	77.5	388.25	10.2	53.1	194.125	0	3.319	2	3.537	1.0	192.0	Mar	Mon	Low_Spend
14851	325	28	162.5	511.35	9.36	63.0	255.675	0	2.317	2	3.968	1.0	233.0	Mar	Mon	Low_Spend
14021	192	22	64.0	631.9	15.0	76.5	210.633	0	4.502	3	3.789	1.585	50.5	Mar	Thu	Low_Spend
13037	431	44	143.667	881.07	7.8	47.4	293.69	0	3.821	3	4.327	1.585	59.0	Mar	Mon	Low_Spend
18177	704	53	100.571	1313.62	0.55	62.4	187.66	5	1.852	6	3.755	2.807	37.333	Apr	Tue	Low_Spend
14128	564	40	282.0	637.5	5.04	29.7	318.75	0	1.895	2	3.622	1.0	195.0	Mar	Mon	Med_Spend
17874	209	37	29.857	658.26	2.08	76.45	94.037	12	4.085	6	4.78	2.807	11.667	Apr	Thu	Low_Spend
17719	2455	111	136.389	5367.8	2.88	90.0	298.211	11	4.476	15	4.739	4.17	12.824	Aug	Wed	Low_Spend
14441	441	43	63.0	1666.24	5.8	107.1	238.034	5	5.544	4	4.993	2.522	42.5	Nov	Tue	Low_Spend
17931	249	63	124.5	408.36	0.42	69.96	204.18	0	3.069	2	4.683	1.0	121.0	Mar	Tue	Low_Spend
13803	121	17	121.0	277.07	10.2	23.4	277.07	0	2.923	1	3.735	0.0	0.0	Mar	Tue	Low_Spend
17398	310	30	103.333	653.38	6.64	43.8	217.793	0	4.842	3	4.041	1.585	70.5	Mar	Tue	Low_Spend
15906	544	113	77.714	1567.69	0.65	51.0	223.956	0	3.383	7	5.641	2.807	39.333	Mar	Sun	Low_Spend
16253	3233	114	1616.5	3683.86	6.3	106.2	1841.93	0	1.719	2	5.406	1.0	189.0	Mar	Tue	High_Spend
13439	242	54	242.0	283.71	0.42	20.4	283.71	0	1.725	1	4.847	0.0	0.0	Mar	Tue	Low_Spend
12888	68	4	17.0	313.77	25.2	106.5	78.442	8	5.896	2	2.522	2.0	13.667	May	Tue	Low_Spend
13588	2574	131	214.5	2449.53	0.39	39.6	204.128	32	1.376	9	4.469	3.585	21.818	Nov	Fri	Low_Spend
12456	1601	104	400.25	2553.89	4.56	175.2	638.472	17	2.73	3	5.22	2.0	70.0	Mar	Wed	Med_Spend
15521	1675	116	139.583	2699.65	0.84	250.0	224.971	161	3.419	8	5.68	3.585	19.818	Sep	Tue	Low_Spend
13720	501	42	125.25	799.9	10.2	79.2	199.975	0	3.179	4	3.837	2.0	46.0	Mar	Mon	Low_Spend
15674	1075	87	179.167	1744.02	4.56	45.0	290.67	199	2.869	4	5.385	2.585	36.2	Apr	Tue	Low_Spend
17594	550	42	275.0	993.18	8.5	39.6	496.59	0	1.941	2	3.244	1.0	169.0	Mar	Wed	Med_Spend
17775	72	3	72.0	56.4	15.6	20.4	56.4	0	0.783	1	0.918	0.0	0.0	Mar	Wed	Low_Spend
13988	3025	188	336.111	4098.8	3.04	71.9	455.422	19	3.0	6	5.999	3.17	29.375	May	Thu	Med_Spend
16657	1130	158	282.5	874.43	0.21	40.8	218.608	0	1.612	4	5.454	2.0	81.667	Nov	Wed	Low_Spend
15424	554	17	277.0	383.34	4.56	60.48	191.67	0	1.739	2	3.382	1.0	0.0	Mar	Wed	Low_Spend
13316	5508	66	1101.4	5570.69	0.21	330.0	1114.138	0	4.367	4	5.2	2.322	54.25	Mar	Wed	High_Spend
16788	303	137	151.5	592.74	0.29	29.5	296.37	0	2.408	2	4.99	1.0	131.0	Mar	Mon	Low_Spend
16584	635	25	211.667	908.03	10.08	105.0	302.677	11	2.709	2	3.563	1.585	87.0	Mar	Tue	Low_Spend
15364	493	29	246.5	913.19	9.36	237.6	456.595	0	1.978	2	3.935	1.0	159.0	Mar	Mon	Med_Spend
18108	82	17	41.0	264.65	8.7	23.6	132.325	2	4.712	1	3.616	1.0	6.0	Mar	Tue	Low_Spend
14272	599	33	299.5	437.96	2.88	34.68	218.98	0	2.268	2	4.537	1.0	181.0	Mar	Tue	Low_Spend
15980	1560	40	520.0	2398.86	18.75	199.2	799.62	0	2.073	3	4.589	1.585	83.0	Sep	Mon	Med_Spend
15832	465	54	465.0	836.79	8.5	31.6	836.79	0	2.31	1	4.031	0.0	0.0	Mar	Wed	Med_Spend
16092	602	37	120.4	779.36	6.72	30.0	155.872	26	2.177	3	3.645	2.322	39.0	Mar	Wed	Low_Spend
15528	123	26	123.0	229.33	0.65	58.0	229.33	0	2.608	1	3.994	0.0	0.0	Mar	Wed	Low_Spend
16398	745	75	186.25	1631.15	5.8	72.0	407.788	13	5.545	2	5.055	2.0	36.333	Jul	Mon	Med_Spend
17088	868	96	217.0	1991.01	6.6	39.8	497.752	0	3.809	4	4.968	2.0	75.0	Mar	Fri	Med_Spend
17438	100	17	50.0	378.3	14.75	35.7	189.15	3	5.238	1	3.682	1.0	6.0	Mar	Wed	Low_Spend
13060	123	15	123.0	307.53	10.2	61.2	307.53	0	3.983	1	3.057	0.0	0.0	Mar	Thu	Low_Spend
14790	699	30	174.75	745.06	4.68	85.0	186.265	0	1.478	4	3.959	2.0	79.0	Nov	Fri	Low_Spend
14890	51	7	51.0	125.65	10.2	25.5	125.65	0	2.907	1	2.522	0.0	0.0	Mar	Thu	Low_Spend
16386	205	76	102.5	302.57	0.12	17.7	151.285	0	1.748	2	5.151	1.0	225.0	Mar	Thu	Low_Spend
14818	324	41	108.0	657.8	1.65	75.0	219.267	0	3.751	3	4.845	1.585	90.0	Mar	Thu	Low_Spend
13571	1757	157	146.417	2088.94	0.42	20.8	174.078	0	1.727	12	5.927	3.585	21.909	Nov	Wed	Low_Spend
12909	1270	78	158.75	2128.83	2.88	290.0	266.104	10	6.764	5	5.187	3.0	30.571	Mar	Thu	Low_Spend
12619	3337	48	303.364	2908.81	5.04	169.0	264.437	23	1.456	8	4.213	3.459	23.7	Sep	Thu	Med_Spend
16698	840	4	420.0	1998.0	204.0	816.0	999.0	0	2.37	2	2.322	1.0	27.0	Mar	Wed	Med_Spend
16681	1407	18	234.5	1770.34	10.08	117.0	295.057	0	1.941	6	4.388	2.585	36.2	Sep	Wed	Low_Spend
13573	302	24	151.0	290.25	0.39	41.25	145.125	0	3.523	2	4.324	1.0	203.0	Mar	Thu	Low_Spend
13883	1381	108	172.625	2572.85	6.8	51.0	321.606	55	3.376	5	5.277	3.0	36.0	May	Thu	Low_Spend
14957	34	12	34.0	58.49	0.55	15.3	58.49	0	1.741	1	3.085	0.0	0.0	Mar	Thu	Low_Spend
13918	1140	30	570.0	1212.84	15.0	254.4	606.42	0	2.185	2	3.591	1.0	204.0	Mar	Thu	Med_Spend
17212	147	4	147.0	226.85	3.95	117.3	226.85	0	1.385	1	2.0	0.0	0.0	Mar	Thu	Low_Spend
17781	34	12	17.0	188.02	0.84	89.25	94.01	0	5.557	2	2.855	1.0	94.0	Mar	Thu	Low_Spend
14886	160	18	160.0	364.8	11.9	39.8	364.8	0	3.128	1	3.239	0.0	0.0	Apr	Fri	Low_Spend
13626	209	19	209.0	257.23	6.96	19.8	257.23	0	2.141	1	3.261	0.0	0.0	Apr	Fri	Low_Spend
16609	2410	155	267.778	5450.96	4.56	62.4	605.662	10	3.564	7	5.235	3.17	29.625	May	Tue	Med_Spend
16180	5857	90	585.7	10226.68	7.8	179.0	1022.668	10	2.432	8	4.515	3.122	16.889	Aug	Wed	High_Spend
13462	61	9	30.5	143.25	10.2	19.8	71.625	1	3.389	1	2.922	1.0	69.0	Apr	Thu	Low_Spend
18263	1467	59	366.75	1211.08	3.8	41.6	302.77	1	0.96	3	4.407	2.0	76.333	Nov	Mon	Med_Spend
16960	301	91	100.333	505.1	0.84	31.2	168.367	0	2.031	3	5.12	1.585	107.0	Apr	Mon	Low_Spend
13841	100	1	100.0	85.0	85.0	85.0	85.0	0	0.85	1	0.0	0.0	0.0	Apr	Fri	Low_Spend
17701	109	24	109.0	417.95	14.85	31.8	417.95	0	5.754	1	2.451	0.0	0.0	Apr	Fri	Low_Spend
12949	2363	166	236.3	4143.02	5.04	63.6	414.302	18	2.879	8	5.142	3.322	24.667	Aug	Mon	Med_Spend
14852	1747	96	291.167	2836.69	7.8	40.8	472.782	0	3.057	6	5.019	2.585	38.8	Jun	Wed	Med_Spend
12569	1741	91	52.758	3128.99	4.68	79.2	94.818	6	2.954	32	5.202	5.044	7.812	Oct	Thu	Low_Spend
13169	272	11	136.0	712.88	7.9	153.0	356.44	0	3.782	2	3.393	1.0	189.0	Apr	Fri	Low_Spend
16162	4	2	4.0	37.4	11.9	25.5	37.4	0	9.35	1	1.0	0.0	0.0	Apr	Fri	Low_Spend
15691	72	2	72.0	136.8	45.0	91.8	136.8	0	1.9	1	1.0	0.0	0.0	Apr	Fri	Low_Spend
14195	702	7	234.0	962.7	39.8	392.0	320.9	58	5.993	2	2.75	1.585	25.5	Apr	Thu	Low_Spend
13781	30	17	30.0	127.84	3.38	25.5	127.84	0	4.557	1	3.287	0.0	0.0	Apr	Sun	Low_Spend
17758	2054	310	256.75	3408.2	0.42	34.0	426.025	0	2.383	8	6.196	3.0	33.0	May	Sun	Med_Spend
14023	345	30	172.5	584.07	7.5	44.55	292.035	0	2.871	2	3.861	1.0	243.0	Apr	Fri	Low_Spend
17669	1916	45	273.714	3406.72	6.8	179.0	486.674	0	1.858	7	4.034	2.807	34.5	Apr	Thu	Med_Spend
16142	422	37	422.0	535.34	5.04	40.8	535.34	0	2.877	1	3.806	0.0	0.0	Apr	Mon	Med_Spend
17648	486	81	97.2	1789.55	6.72	52.02	357.91	1	5.536	4	5.142	2.322	47.25	May	Mon	Low_Spend
13059	35	8	35.0	183.4	4.95	89.25	183.4	0	5.219	1	2.75	0.0	0.0	Apr	Mon	Low_Spend
16224	1116	90	279.0	1295.3	3.75	40.8	323.825	0	2.453	4	4.564	2.0	64.0	Apr	Thu	Med_Spend
15223	98	14	32.667	454.9	10.4	175.2	151.633	115	4.086	2	4.812	1.585	12.0	Apr	Mon	Low_Spend
17886	469	93	156.333	869.28	0.39	118.8	289.76	0	3.021	3	5.482	1.585	109.0	Apr	Mon	Low_Spend
13294	453	48	226.5	873.74	9.95	31.8	436.87	0	3.689	2	4.316	1.0	60.0	Apr	Mon	Med_Spend
15289	996	43	249.0	935.1	5.04	99.84	233.775	12	1.234	3	3.918	2.0	73.333	Jul	Mon	Low_Spend
18185	183	17	183.0	304.25	10.2	38.25	304.25	0	3.626	1	3.382	0.0	0.0	Apr	Mon	Low_Spend
17956	1	1	1.0	12.75	12.75	12.75	12.75	0	12.75	1	0.0	0.0	0.0	Apr	Mon	Low_Spend
15756	241	160	60.25	528.01	0.39	12.75	132.003	0	2.464	4	4.807	2.0	62.667	Apr	Sun	Low_Spend
14747	82	18	41.0	294.3	9.9	33.9	147.15	2	5.8	1	3.326	1.0	2.0	Apr	Mon	Low_Spend
14719	1024	177	170.667	1571.89	0.65	30.0	261.982	1	2.355	5	5.735	2.585	49.6	Oct	Mon	Low_Spend
13015	1609	156	321.8	3339.64	5.04	295.0	667.928	0	5.06	5	5.014	2.322	49.0	Apr	Mon	Med_Spend
16586	95	8	95.0	463.95	12.75	102.0	463.95	0	4.681	1	2.5	0.0	0.0	Apr	Tue	Low_Spend
16105	330	13	330.0	336.96	10.5	101.76	336.96	0	1.18	1	2.931	0.0	0.0	Apr	Tue	Med_Spend
14546	1288	250	143.111	2502.31	0.55	35.4	278.034	25	2.687	5	6.083	3.17	30.5	Apr	Sun	Low_Spend
15442	120	2	120.0	594.0	297.0	297.0	594.0	0	4.95	1	0.0	0.0	0.0	Apr	Tue	Med_Spend
16906	263	74	65.75	559.59	0.39	101.76	139.897	0	3.355	4	5.072	2.0	55.667	Apr	Mon	Low_Spend
14535	1818	280	454.5	2831.74	0.39	55.65	707.935	6	2.521	3	6.381	2.0	63.0	Oct	Tue	Med_Spend
16170	1766	106	252.286	1880.42	2.88	46.8	268.631	4	2.08	6	4.983	2.807	33.0	Apr	Thu	Low_Spend
15244	405	31	202.5	631.57	5.04	70.8	315.785	0	2.341	2	4.256	1.0	183.0	Apr	Tue	Low_Spend
16696	146	7	36.5	657.9	17.7	195.6	164.475	0	3.93	4	2.161	2.0	37.667	May	Tue	Low_Spend
15145	756	54	189.0	1194.73	6.96	68.0	298.682	0	3.414	4	4.362	2.0	81.333	Apr	Tue	Low_Spend
17492	155	12	155.0	374.57	10.2	67.5	374.57	0	3.523	1	3.252	0.0	0.0	Apr	Tue	Low_Spend
13525	394	5	197.0	628.78	23.9	232.0	314.39	0	3.902	2	1.918	1.0	234.0	Apr	Tue	Low_Spend
17409	105	13	52.5	771.85	15.9	119.6	385.925	0	7.625	2	3.335	1.0	64.0	Apr	Tue	Low_Spend
17783	354	67	177.0	283.47	0.55	12.5	141.735	0	1.923	2	4.601	1.0	175.0	Apr	Wed	Low_Spend
13863	219	20	109.5	299.56	7.8	30.0	149.78	5	2.596	1	3.971	1.0	2.0	Apr	Wed	Low_Spend
13515	681	50	170.25	891.12	6.96	35.4	222.78	0	2.165	4	3.94	2.0	58.333	Apr	Wed	Low_Spend
15917	42	12	42.0	123.1	1.25	29.9	123.1	0	5.15	1	3.418	0.0	0.0	Apr	Wed	Low_Spend
17440	232	3	46.4	177.1	7.02	102.0	35.42	14	0.678	3	3.0	2.322	25.0	Apr	Wed	Low_Spend
17045	106	20	35.333	339.44	0.55	51.0	113.147	0	4.968	3	4.061	1.585	67.0	Apr	Wed	Low_Spend
17140	296	16	296.0	454.12	0.95	180.0	454.12	0	2.525	1	4.059	0.0	0.0	Apr	Wed	Med_Spend
15201	1052	35	105.2	1030.67	4.68	120.0	103.067	158	1.615	5	4.365	3.322	18.778	Aug	Mon	Low_Spend
14964	143	13	143.0	206.21	0.95	101.76	206.21	0	3.405	1	3.7	0.0	0.0	Apr	Wed	Low_Spend
16031	421	91	210.5	547.9	0.19	39.95	273.95	0	2.836	2	5.24	1.0	155.0	Apr	Wed	Low_Spend
14403	513	17	102.6	1426.31	8.25	244.8	285.262	6	6.254	4	3.43	2.322	29.25	Apr	Mon	Low_Spend
17042	990	74	198.0	1036.58	0.85	40.56	207.316	0	1.821	5	5.287	2.322	61.25	Apr	Wed	Low_Spend
13771	1476	114	295.2	2631.7	6.64	102.0	526.34	1	2.627	4	4.946	2.322	45.75	Oct	Thu	Med_Spend
17906	26	12	26.0	72.9	1.65	16.95	72.9	0	3.825	1	3.189	0.0	0.0	Apr	Wed	Low_Spend
18272	2045	99	292.143	3067.73	6.64	67.5	438.247	5	2.295	6	4.924	2.807	40.667	Apr	Thu	Med_Spend
16144	16	1	16.0	175.2	175.2	175.2	175.2	0	10.95	1	0.0	0.0	0.0	Apr	Thu	Low_Spend
13731	278	36	139.0	610.59	10.2	23.4	305.295	0	4.289	2	3.898	1.0	27.0	Apr	Wed	Low_Spend
12580	236	23	236.0	379.7	8.5	23.4	379.7	0	1.938	1	3.208	0.0	0.0	Apr	Thu	Med_Spend
14912	971	21	323.333	841.52	8.4	81.6	280.507	0	2.891	2	4.522	1.585	115.0	Nov	Wed	Med_Spend
15530	938	90	234.5	1497.31	1.65	51.0	374.328	0	2.866	4	5.857	2.0	75.0	Apr	Thu	Med_Spend
13950	321	33	64.2	728.56	6.6	81.6	145.712	2	4.59	4	4.118	2.322	58.75	Nov	Tue	Low_Spend
13892	983	26	245.75	632.97	3.04	114.84	158.242	0	1.109	4	4.607	2.0	73.333	Oct	Thu	Low_Spend
13752	874	64	145.667	1175.38	1.25	75.0	195.897	0	3.038	6	5.526	2.585	24.4	May	Thu	Low_Spend
14446	856	232	214.0	1005.55	0.21	23.85	251.387	0	1.847	4	5.918	2.0	82.0	Apr	Fri	Low_Spend
16209	1179	37	235.8	2262.62	6.96	1220.4	452.524	0	2.484	5	4.191	2.322	39.5	Jun	Mon	Med_Spend
15754	197	24	49.25	455.67	11.7	25.2	113.917	2	2.724	3	3.227	2.0	65.333	Oct	Thu	Low_Spend
13712	352	10	352.0	228.84	10.2	40.8	228.84	0	1.235	1	2.646	0.0	0.0	Apr	Thu	Med_Spend
15800	332	116	166.0	696.89	0.29	30.0	348.445	0	2.748	2	5.689	1.0	139.0	Apr	Wed	Low_Spend
16469	260	148	65.0	625.42	0.14	15.95	156.355	0	2.953	4	5.181	2.0	74.333	Apr	Thu	Low_Spend
13005	167	21	55.667	468.95	9.9	75.0	156.317	5	5.117	2	3.435	1.585	36.5	Apr	Thu	Low_Spend
14981	97	8	97.0	102.12	6.96	16.5	102.12	0	1.46	1	2.156	0.0	0.0	Apr	Thu	Low_Spend
17928	68	22	34.0	184.46	0.84	71.4	92.23	0	3.107	2	3.971	1.0	201.0	Apr	Tue	Low_Spend
16261	301	98	75.25	728.54	0.42	29.85	182.135	0	3.337	4	5.447	2.0	76.333	Apr	Thu	Low_Spend
17883	374	133	93.5	664.34	0.21	51.0	166.085	0	2.309	4	5.721	2.0	81.0	Apr	Tue	Low_Spend
14619	145	20	72.5	379.51	9.96	30.6	189.755	7	4.706	1	3.845	1.0	6.0	Apr	Thu	Low_Spend
13995	867	55	144.5	1383.49	5.04	35.4	230.582	12	2.228	5	3.836	2.585	46.0	Apr	Thu	Low_Spend
16643	269	27	269.0	487.51	6.96	40.8	487.51	0	3.636	1	4.106	0.0	0.0	Apr	Fri	Med_Spend
14246	804	57	268.0	1474.06	10.2	39.6	491.353	0	2.973	3	4.475	1.585	67.5	Apr	Mon	Med_Spend
18040	148	18	74.0	357.2	8.5	35.4	178.6	0	3.071	2	3.031	1.0	226.0	Apr	Fri	Low_Spend
16837	1562	123	130.167	3167.73	4.56	175.2	263.978	1	4.203	11	5.061	3.585	19.455	May	Tue	Low_Spend
15119	88	14	88.0	266.4	12.6	39.95	266.4	0	7.729	1	3.522	0.0	0.0	Apr	Fri	Low_Spend
16325	164	14	32.8	510.54	13.52	71.4	102.108	30	3.691	3	3.646	2.322	50.25	Apr	Mon	Low_Spend
14924	64	10	64.0	310.05	8.75	125.0	310.05	0	15.665	1	3.122	0.0	0.0	Apr	Fri	Low_Spend
15109	127	28	63.5	463.75	6.6	25.5	231.875	4	5.88	1	4.051	1.0	5.0	Apr	Wed	Low_Spend
16623	39	5	39.0	129.45	8.85	65.4	129.45	0	3.19	1	1.922	0.0	0.0	Apr	Fri	Low_Spend
12999	342	25	114.0	455.88	5.04	76.5	151.96	0	2.549	3	3.071	1.585	24.5	May	Fri	Low_Spend
12717	502	48	251.0	830.98	4.56	39.95	415.49	0	2.959	2	3.91	1.0	94.0	Apr	Mon	Med_Spend
13962	87	11	43.5	169.55	10.08	21.95	84.775	0	7.019	2	3.459	1.0	224.0	Apr	Fri	Low_Spend
18036	232	77	77.333	403.12	0.65	30.6	134.373	0	1.906	3	4.652	1.585	106.5	Apr	Fri	Low_Spend
14958	128	33	42.667	483.73	2.5	31.9	161.243	0	5.604	3	4.571	1.585	49.0	Apr	Fri	Low_Spend
14264	70	15	35.0	333.97	12.5	47.6	166.985	0	6.62	2	2.696	1.0	91.0	Apr	Fri	Low_Spend
13562	757	50	252.333	1799.33	6.96	53.55	599.777	0	3.837	3	3.239	1.585	82.0	Apr	Mon	Med_Spend
15775	68	7	68.0	104.9	10.2	17.7	104.9	0	2.471	1	1.664	0.0	0.0	Apr	Fri	Low_Spend
17054	802	64	133.667	1353.83	5.04	65.4	225.638	2	4.771	5	4.654	2.585	43.4	Apr	Mon	Low_Spend
17268	844	3	211.0	763.64	15.0	299.52	190.91	0	1.007	4	2.252	1.5	46.0	Apr	Tue	Low_Spend
13548	436	114	218.0	678.16	0.42	54.18	339.08	0	2.831	2	5.378	1.0	147.0	Apr	Sun	Low_Spend
13508	24	12	24.0	110.97	2.5	17.85	110.97	0	5.192	1	3.085	0.0	0.0	Apr	Sun	Low_Spend
12447	187	25	187.0	431.49	6.8	29.7	431.49	0	3.117	1	3.524	0.0	0.0	Apr	Sun	Med_Spend
13570	161	27	161.0	239.49	0.85	40.56	239.49	0	2.103	1	4.236	0.0	0.0	Apr	Sun	Low_Spend
13232	771	146	110.143	1327.75	0.39	36.0	189.679	0	3.228	7	5.888	2.807	38.5	May	Sun	Low_Spend
18129	48	13	48.0	112.55	1.5	25.5	112.55	0	2.925	1	3.093	0.0	0.0	Apr	Sun	Low_Spend
13632	1030	121	171.667	2114.68	0.42	60.48	352.447	1	3.193	5	5.52	2.585	43.8	Apr	Sun	Low_Spend
15665	1654	92	827.0	2222.21	2.55	71.4	1111.105	0	2.269	2	5.116	1.0	75.0	Apr	Fri	High_Spend
17550	86	42	28.667	267.16	0.85	59.8	89.053	0	2.978	3	4.398	1.585	23.0	May	Thu	Low_Spend
15655	319	34	159.5	511.32	10.2	25.5	255.66	5	3.092	1	3.54	1.0	10.0	Apr	Wed	Low_Spend
14286	4306	220	861.2	4595.81	5.04	70.8	919.162	32	1.543	3	4.996	2.322	54.75	Oct	Mon	High_Spend
16188	782	65	195.5	981.86	4.56	39.6	245.465	0	2.222	4	4.617	2.0	66.0	Apr	Wed	Low_Spend
12656	1684	88	210.5	3550.72	7.8	255.0	443.84	15	3.89	5	5.052	3.0	32.143	Apr	Mon	Med_Spend
15214	1254	109	156.75	1661.44	3.8	30.0	207.68	0	2.422	8	5.17	3.0	34.429	Nov	Tue	Low_Spend
17574	77	8	77.0	185.65	15.0	35.7	185.65	0	3.316	1	2.75	0.0	0.0	Apr	Mon	Low_Spend
15737	584	60	48.667	1121.21	6.2	41.6	93.434	13	3.846	8	4.7	3.585	20.727	Jun	Mon	Low_Spend
18080	642	2	321.0	1231.5	390.0	841.5	615.75	0	1.9	2	1.0	1.0	224.0	Apr	Mon	Med_Spend
14311	125	20	62.5	229.71	10.2	23.6	114.855	21	5.084	1	4.208	1.0	17.0	Apr	Mon	Low_Spend
14339	164	14	82.0	304.52	9.96	61.2	152.26	4	2.033	1	3.64	1.0	3.0	Apr	Mon	Low_Spend
12982	278	28	139.0	377.2	1.95	23.4	188.6	10	1.848	1	3.972	1.0	3.0	Apr	Mon	Low_Spend
12701	674	49	337.0	725.71	3.36	30.6	362.855	0	2.506	2	4.655	1.0	163.0	Apr	Mon	Med_Spend
12596	468	24	234.0	450.27	3.36	66.24	225.135	0	2.518	2	4.103	1.0	191.0	Apr	Mon	Low_Spend
14273	264	22	66.0	559.97	10.5	41.6	139.992	0	2.485	4	2.733	2.0	63.667	Apr	Mon	Low_Spend
12363	408	23	204.0	552.0	13.2	69.36	276.0	0	2.312	2	2.703	1.0	133.0	Apr	Mon	Low_Spend
13549	457	37	57.125	916.12	6.8	45.0	114.515	1	3.532	7	4.153	3.0	31.0	May	Tue	Low_Spend
15414	443	37	147.667	774.9	2.5	59.4	258.3	0	3.212	3	4.253	1.585	116.5	Nov	Wed	Low_Spend
13203	800	56	200.0	869.46	4.56	39.95	217.365	0	2.304	4	4.708	2.0	77.667	Apr	Mon	Low_Spend
